Nombre,Moneda,Región,Horizonte,Fecha,VCT0,VCT-1,Var%,Reexp.Pesos,VarCt-15,VarCt-104,VarCanual,QC,QC-1,PN0,PNt-1,MS,SD,CNV,CAL,CODCAF,CSG,CSD,SG,Categoria,Datos,Variación_Patrimonial
Quinquela Total Return - Clase A,ARS,Arg,Med,04/06/24,50836.871,50553.405,0.561,50836.871,0.892,55.264,331.458,30579753.3,30694431.17,1554578975.89,1551708014.06,0.722,Banco de Servicios y Transacciones S.A.,923.0,AA-f,1635.0,378.0,387.0,MEGA QM S.A.,Retorno Total Peso Argentina,Quinquela Total Return - Clase A,0.1850194626815371
Quinquela Total Return - Clase B,ARS,Arg,Med,04/06/24,60675.485,60335.889,0.563,60675.485,0.9,55.782,335.056,434849336.37,434678733.08,26384694473.97,26226727787.16,12.257,Banco de Servicios y Transacciones S.A.,923.0,AA-f,1636.0,378.0,387.0,MEGA QM S.A.,Retorno Total Peso Argentina,Quinquela Total Return - Clase B,0.6023118403941273
Quinquela Total Return - Clase C,ARS,Arg,Med,04/06/24,5414.396,5414.396,0.0,5414.396,0.0,0.0,18.761,0.0,0.0,0.0,0.0,0,Banco de Servicios y Transacciones S.A.,923.0,AA-f,1637.0,378.0,387.0,MEGA QM S.A.,Retorno Total Peso Argentina,Quinquela Total Return - Clase C,
SBS Retorno Total - Clase A,ARS,Arg,Med,04/06/24,304133.452,305008.429,-0.287,304133.452,0.995,45.28,280.742,12245332.65,12055533.1,3724215291.09,3677039212.76,1.73,Banco de Valores S.A.,644.0,Af,1055.0,347.0,65.0,SBS Asset Management S.A.S.G.F.C.I.,Retorno Total Peso Argentina,SBS Retorno Total - Clase A,1.2829908956719929
SBS Retorno Total - Clase B,ARS,Arg,Med,04/06/24,324686.869,325612.075,-0.284,324686.869,1.006,45.91,284.537,11114332.91,11117450.59,3608677949.58,3619976156.92,1.676,Banco de Valores S.A.,644.0,Af,1056.0,347.0,65.0,SBS Asset Management S.A.S.G.F.C.I.,Retorno Total Peso Argentina,SBS Retorno Total - Clase B,-0.3121072308280907
Schroder Renta Global Tres - Clase A,ARS,Arg,Med,04/06/24,2560.484,2560.484,0.0,2560.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco de Valores S.A.,689.0,A-bf.ar,1714.0,51.0,65.0,Schroder S.A.S.G.F.C.I.,Retorno Total Peso Argentina,Schroder Renta Global Tres - Clase A,
Schroder Renta Global Tres - Clase B,ARS,Arg,Med,04/06/24,116419.959,116187.749,0.2,116419.959,1.024,55.749,351.178,7440530.83,7440530.83,866226297.55,864498528.21,0.402,Banco de Valores S.A.,689.0,A-bf.ar,1188.0,51.0,65.0,Schroder S.A.S.G.F.C.I.,Retorno Total Peso Argentina,Schroder Renta Global Tres - Clase B,0.19985798513473146
Schroder Renta Global Tres - Clase C,ARS,Arg,Med,04/06/24,2560.484,2560.484,0.0,2560.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco de Valores S.A.,689.0,A-bf.ar,1715.0,51.0,65.0,Schroder S.A.S.G.F.C.I.,Retorno Total Peso Argentina,Schroder Renta Global Tres - Clase C,
Galileo Renta Fija - Clase C,USD,Arg,Lar,04/06/24,87.694,88.683,-1.115,114836.258,-4.331,9.918,36.357,8.9,8.9,0.78,0.79,0,Banco Comafi S.A.,764.0,BBBf.ar,2256.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Renta Fija - Clase C,-1.2658227848101276
Galileo Renta Fija - Clase D,USD,Arg,Lar,04/06/24,2.078,2.097,-0.906,2720.875,-4.635,-24.216,-62.053,0.0,0.0,0.0,0.0,0,Banco Comafi S.A.,764.0,BBBf.ar,2257.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Renta Fija - Clase D,
Galileo Event Driven - Clase A,USD,Latam,Lar,04/06/24,2930.897,2929.84,0.036,2628770.56,0.134,3.55,9.224,15792313.88,15783945.58,46285638.11,46244441.43,32.603,Banco Comafi S.A.,470.0,AA+f.ar,582.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Event Driven - Clase A,0.08908460936296296
Galileo Event Driven - Clase B,USD,Latam,Lar,04/06/24,3467.978,3466.657,0.038,3110487.495,0.142,3.851,9.832,14372230.05,14354504.27,49842580.65,49762147.39,35.108,Banco Comafi S.A.,470.0,AA+f.ar,583.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Event Driven - Clase B,0.1616354281691659
Quinquela Renta Mixta Sustentable ASG - Clase A,ARS,Arg,Lar,04/06/24,5151.124,5139.332,0.229,5151.124,2.487,45.895,198.049,884865.16,884865.16,4558049.74,4547615.97,0.025,Banco de Servicios y Transacciones S.A.,1209.0,A-f,3484.0,378.0,387.0,MEGA QM S.A.,Retorno Total Dolar Estadounidense,Quinquela Renta Mixta Sustentable ASG - Clase A,0.22943384113413792
Quinquela Renta Mixta Sustentable ASG - Clase B,ARS,Arg,Lar,04/06/24,8434.188,8414.789,0.231,8434.188,2.492,46.148,199.254,126018253.31,126018253.31,1062861625.33,1060416987.12,5.889,Banco de Servicios y Transacciones S.A.,1209.0,A-f,3485.0,378.0,387.0,MEGA QM S.A.,Retorno Total Dolar Estadounidense,Quinquela Renta Mixta Sustentable ASG - Clase B,0.2305355572093825
Quinquela Renta Mixta Sustentable ASG - Clase C,ARS,Arg,Lar,04/06/24,1000,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco de Servicios y Transacciones S.A.,1209.0,A-f,3486.0,378.0,387.0,MEGA QM S.A.,Retorno Total Dolar Estadounidense,Quinquela Renta Mixta Sustentable ASG - Clase C,
Superfondo Sustentable ASG - Clase B,ARS,Arg,Lar,04/06/24,4836.414,4833.213,0.066,4836.414,0.514,36.43,179.771,636669040.78,636669040.78,3079195043.15,3077156897.7,17.062,Banco Santander Argentina S.A.,1314.0,A-f(arg),3829.0,49.0,96.0,Santander Rio Asset Management G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Superfondo Sustentable ASG - Clase B,0.06623469383454851
Galileo Sustentable ASG - Clase A,ARS,Arg,Med,04/06/24,5735.333,5726.848,0.148,5735.333,0.36,31.31,159.237,13064142.58,13100297.27,74927211.74,75023416.97,0.415,Banco Comafi S.A.,1232.0,Af.ar,3704.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Sustentable ASG - Clase A,-0.1282336021011603
Galileo Sustentable ASG - Clase B,ARS,Arg,Med,04/06/24,3239.279,3234.442,0.15,3239.279,0.366,31.59,160.547,101504110.66,101504110.66,328800096.88,328309111.3,1.822,Banco Comafi S.A.,1232.0,Af.ar,3705.0,1.0,115.0,Galileo Argentina S.G.F.C.I.S.A.,Retorno Total Dolar Estadounidense,Galileo Sustentable ASG - Clase B,0.14954978802014848
Goal Renta Pesos - Clase A,ARS,Arg,Cor,04/06/24,163480.372,163467.716,0.008,163480.372,0.526,33.864,153.672,9813634.66,9597013.83,1604336643.54,1568801932.46,0.891,Banco Itau Argentina S.A.,460.0,A-bf.ar,677.0,54.0,366.0,Macro Fondos S.G.F.C.I.S.A.,RG900 Peso Argentina,Goal Renta Pesos - Clase A,2.2650858814457737
Goal Renta Pesos - Clase B,ARS,Arg,Cor,04/06/24,53202.733,53197.887,0.009,53202.733,0.532,34.154,154.955,16610761.17,17846306.43,883737887.84,949385786.29,0.491,Banco Itau Argentina S.A.,460.0,A-bf.ar,565.0,54.0,366.0,Macro Fondos S.G.F.C.I.S.A.,RG900 Peso Argentina,Goal Renta Pesos - Clase B,-6.914775784303462
HF Retorno Total - Clase I,ARS,Arg,Cor,04/06/24,20806.232,20830.578,-0.117,20806.232,1.158,31.169,229.224,1831663709.47,1833201710.2,38110020091.63,38186651919.85,21.176,HSBC Bank Argentina S.A.,838.0,A,2010.0,32.0,83.0,HSBC Global Asset Management Argentina S.A.S.G.F.C.I.,RG900 Peso Argentina,HF Retorno Total - Clase I,-0.20067700195566723
Pellegrini Renta Fija II - Clase A,ARS,Arg,Cor,04/06/24,7275.557,7304.909,-0.402,7275.557,-0.592,43.613,252.608,93543390.98,92856158.38,680580253.5,678305813.63,0.378,Banco de La Nacion Argentina,1194.0,Af.ar,3537.0,41.0,89.0,Pellegrini S.A.S.G.F.C.I.,RG900 Peso Argentina,Pellegrini Renta Fija II - Clase A,0.3353118643975914
Pellegrini Renta Fija II - Clase B,ARS,Arg,Cor,04/06/24,9299.346,9336.733,-0.4,9299.346,-0.586,43.926,254.39,7202679247.18,7194911711.7,66980205335.8,67176972642.21,37.218,Banco de La Nacion Argentina,1194.0,Af.ar,3538.0,41.0,89.0,Pellegrini S.A.S.G.F.C.I.,RG900 Peso Argentina,Pellegrini Renta Fija II - Clase B,-0.29290886247285164
Quinquela Estrategico - Clase A,ARS,Arg,Cor,04/06/24,3115.579,3115.579,0.0,3115.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco de Servicios y Transacciones S.A.,756.0,Af,1221.0,378.0,387.0,MEGA QM S.A.,RG900 Peso Argentina,Quinquela Estrategico - Clase A,
Quinquela Estrategico - Clase B,ARS,Arg,Cor,04/06/24,17495.682,17444.111,0.296,17495.682,2.128,20.978,208.011,382354184.46,382354184.46,6689547099.03,6669828801.64,3.717,Banco de Servicios y Transacciones S.A.,756.0,Af,1222.0,378.0,387.0,MEGA QM S.A.,RG900 Peso Argentina,Quinquela Estrategico - Clase B,0.2956342355466603
SBS Pesos Plus - Clase A,ARS,Arg,Cor,04/06/24,27453.447,27437.759,0.057,27453.447,0.374,21.255,73.671,26205989.78,25072560.89,719444759.77,687934872.33,0.4,Banco de Valores S.A.,643.0,AA,1024.0,347.0,65.0,SBS Asset Management S.A.S.G.F.C.I.,RG900 Peso Argentina,SBS Pesos Plus - Clase A,4.580359087376625
SBS Pesos Plus - Clase B,ARS,Arg,Cor,04/06/24,29574.867,29557.159,0.06,29574.867,0.385,21.78,75.431,1452836978.21,1252837373.22,42967461028.2,37030313681.25,23.875,Banco de Valores S.A.,643.0,AA,1025.0,347.0,65.0,SBS Asset Management S.A.S.G.F.C.I.,RG900 Peso Argentina,SBS Pesos Plus - Clase B,16.03320835479777
Delta Performance - Clase A,ARS,Arg,Flex,04/06/24,30146.673,30213.225,-0.22,30146.673,0.059,80.295,336.316,20478075.94,20058739.49,617345863.27,606039214.47,0.343,Banco de Valores S.A.,748.0,Ac (arg),1239.0,321.0,65.0,Delta Asset Management S.A.,RG900 Peso Argentina,Delta Performance - Clase A,1.86566290267008
Delta Performance - Clase B,ARS,Arg,Flex,04/06/24,40972.547,41062.156,-0.218,40972.547,0.067,81.065,340.708,131534481.58,141687643.32,5389302662.44,5818000139.98,2.995,Banco de Valores S.A.,748.0,Ac (arg),1240.0,321.0,65.0,Delta Asset Management S.A.,RG900 Peso Argentina,Delta Performance - Clase B,-7.368467982564773
Delta Performance - Clase E,ARS,Arg,Flex,04/06/24,10574.303,10596.995,-0.214,10574.303,0.084,82.055,343.646,11558784.52,11558784.52,122226086.13,122488377.08,0.068,Banco de Valores S.A.,748.0,Ac (arg),3608.0,321.0,65.0,Delta Asset Management S.A.,RG900 Peso Argentina,Delta Performance - Clase E,-0.21413537859897896
Superfondo Equilibrado - Clase A,ARS,Arg,Flex,04/06/24,35140.213,35134.333,0.017,35140.213,0.236,38.931,160.993,299532959.78,302390322.34,10525651854.02,10624282205.97,5.849,Banco Santander Argentina S.A.,771.0,AA+f(arg),1274.0,49.0,96.0,Santander Rio Asset Management G.F.C.I.S.A.,RG900 Peso Argentina,Superfondo Equilibrado - Clase A,-0.928348381922465
Superfondo Equilibrado - Clase B,ARS,Arg,Flex,04/06/24,35510.378,35503.806,0.019,35510.378,0.243,39.321,162.707,8562497.81,8562497.81,304057532.09,304001258.58,0.169,Banco Santander Argentina S.A.,771.0,AA+f(arg),1275.0,49.0,96.0,Santander Rio Asset Management G.F.C.I.S.A.,RG900 Peso Argentina,Superfondo Equilibrado - Clase B,0.018510946389776774
Superfondo Equilibrado - Clase C,ARS,Arg,Flex,04/06/24,37876.022,37866.578,0.025,37876.022,0.269,40.743,169.003,0.0,0.0,0.0,0.0,0,Banco Santander Argentina S.A.,771.0,AA+f(arg),1276.0,49.0,96.0,Santander Rio Asset Management G.F.C.I.S.A.,RG900 Peso Argentina,Superfondo Equilibrado - Clase C,
Superfondo Equilibrado - Clase D,ARS,Arg,Flex,04/06/24,37665.652,37656.261,0.025,37665.652,0.269,40.743,169.003,0.0,0.0,0.0,0.0,0,Banco Santander Argentina S.A.,771.0,AA+f(arg),1277.0,49.0,96.0,Santander Rio Asset Management G.F.C.I.S.A.,RG900 Peso Argentina,Superfondo Equilibrado - Clase D,
1810 Ahorro,ARS,Arg,Cor,04/06/24,127308.702,127192.809,0.091,127308.702,0.363,35.341,130.798,6591931141.0,6582818390.0,839210198373.91,837287161168.93,3.584,Banco Credicoop Coop. Ltdo.,394.0,AA.rf,308.0,241.0,116.0,Proahorro Administradora de Activos S.A.,Mercado de Dinero Peso Argentina,1810 Ahorro,0.2296747512878668
1822 Raices Ahorro Pesos,ARS,Arg,Cor,04/06/24,19703.865,19686.3,0.089,19703.865,0.356,35.27,131.043,45586303373.22,45754449655.58,898226373403.61,900735838074.56,3.836,Banco Provincia de Buenos Aires,244.0,AA(Ffija),211.0,43.0,91.0,Provinfondos S.A.S.G.F.C.I.,Mercado de Dinero Peso Argentina,1822 Raices Ahorro Pesos,-0.27860162379176345
Adcap Ahorro Pesos Fondo de Dinero - Clase A,ARS,Arg,Cor,04/06/24,9992.334,9984.053,0.083,9992.334,0.346,34.403,129.339,569695770.71,498011774.7,5692590184.49,4972176025.28,0.024,Banco Comafi S.A.,1106.0,Aa,2565.0,381.0,115.0,Adcap Asset Management S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Adcap Ahorro Pesos Fondo de Dinero - Clase A,14.488911002892966
Adcap Ahorro Pesos Fondo de Dinero - Clase B,ARS,Arg,Cor,04/06/24,10440.685,10431.776,0.085,10440.685,0.356,34.927,131.572,9116819235.93,9233663789.15,95185835248.89,96323510944.77,0.406,Banco Comafi S.A.,1106.0,Aa,2566.0,381.0,115.0,Adcap Asset Management S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Adcap Ahorro Pesos Fondo de Dinero - Clase B,-1.181098658802341
Adcap Ahorro Pesos Fondo de Dinero - Clase C,ARS,Arg,Cor,04/06/24,10513.059,10504.0,0.086,10513.059,0.36,35.128,132.279,6842158998.94,6581210680.25,71932024373.35,69129036619.45,0.307,Banco Comafi S.A.,1106.0,Aa,2573.0,381.0,115.0,Adcap Asset Management S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Adcap Ahorro Pesos Fondo de Dinero - Clase C,4.05471838025205
Adcap Ahorro Pesos Fondo de Dinero - Clase I,ARS,Arg,Cor,04/06/24,10815.173,10805.915,0.086,10815.173,0.357,34.976,131.728,3399873609.29,3367844193.35,36770220491.65,36392636643.07,0.157,Banco Comafi S.A.,1106.0,Aa,3532.0,381.0,115.0,Adcap Asset Management S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Adcap Ahorro Pesos Fondo de Dinero - Clase I,1.0375281469250253
Allaria Ahorro - Clase A,ARS,Arg,Cor,04/06/24,56398.478,56349.588,0.087,56398.478,0.344,34.634,129.323,1139582438.09,1147464910.04,64270715589.33,64659175220.0,0.274,Banco Comafi S.A.,584.0,AA(arg)f,837.0,356.0,115.0,Allaria Fondos Administrados S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Allaria Ahorro - Clase A,-0.600780367748709
Allaria Ahorro - Clase B,ARS,Arg,Cor,04/06/24,57653.154,57602.782,0.087,57653.154,0.347,34.779,129.891,2517048791.47,2501110793.23,145115800587.55,144070939956.58,0.62,Banco Comafi S.A.,584.0,AA(arg)f,838.0,356.0,115.0,Allaria Fondos Administrados S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Allaria Ahorro - Clase B,0.7252403790000264
Allaria Ahorro - Clase C,ARS,Arg,Cor,04/06/24,17290.851,17275.39,0.089,17290.851,0.355,35.217,131.636,9471738045.38,9523853195.46,163774411768.48,164528273643.78,0.699,Banco Comafi S.A.,584.0,AA(arg)f,1903.0,356.0,115.0,Allaria Fondos Administrados S.G.F.C.I.S.A.,Mercado de Dinero Peso Argentina,Allaria Ahorro - Clase C,-0.45819594322868384
Alpha Pesos - Clase A,ARS,Arg,Cor,04/06/24,55493.442,55439.465,0.097,55493.442,0.394,36.799,134.359,18345376151.53,17672251258.92,1018048070471.65,979740151860.75,4.348,ICBC (Arg) S.A.,466.0,AA (arg),569.0,8.0,62.0,ICBC Investments Argentina S.A.U.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Alpha Pesos - Clase A,3.910008030001072
Alpha Pesos - Clase B,ARS,Arg,Cor,04/06/24,47645.634,47600.916,0.094,47645.634,0.38,36.063,131.455,1376906204.17,1361102889.98,65603569047.2,64789744149.76,0.28,ICBC (Arg) S.A.,466.0,AA (arg),571.0,8.0,62.0,ICBC Investments Argentina S.A.U.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Alpha Pesos - Clase B,1.256101421791167
Alpha Pesos - Clase J,ARS,Arg,Cor,04/06/24,1347.618,1346.307,0.097,1347.618,0.394,7.618,26.903,27596303.92,21761636.31,37189271.47,29297848.44,0,ICBC (Arg) S.A.,466.0,AA (arg),3646.0,8.0,62.0,ICBC Investments Argentina S.A.U.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Alpha Pesos - Clase J,26.935162307775247
Alpha Pesos - Clase K,ARS,Arg,Cor,04/06/24,3266.214,3263.148,0.094,3266.214,0.38,36.063,131.454,42246636.48,42446371.75,137986535.0,138508783.2,0.001,ICBC (Arg) S.A.,466.0,AA (arg),3647.0,8.0,62.0,ICBC Investments Argentina S.A.U.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Alpha Pesos - Clase K,-0.37705060136575375
Balanz Capital Money Market - Clase A,ARS,Arg,Cor,04/06/24,6693.977,6687.329,0.099,6693.977,0.392,35.278,128.776,18761468889.92,19026620927.11,125588840144.79,127237276022.84,0.536,Banco Comafi S.A.,1152.0,AA+f(arg),3355.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase A,-1.295560491057744
Balanz Capital Money Market - Clase B,ARS,Arg,Cor,04/06/24,6799.128,6792.283,0.101,6799.128,0.398,35.565,129.874,6179768854.73,6526056582.04,42017040800.87,44326821906.64,0.179,Banco Comafi S.A.,1152.0,AA+f(arg),3356.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase B,-5.210797901628945
Balanz Capital Money Market - Clase C,ARS,Arg,Cor,04/06/24,6957.369,6950.308,0.102,6957.369,0.401,35.758,130.847,9653530573.74,9089684493.39,67163178828.26,63176101161.46,0.287,Banco Comafi S.A.,1152.0,AA+f(arg),3357.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase C,6.311053695146803
Balanz Capital Money Market - Clase D,ARS,Arg,Cor,04/06/24,6855.794,6848.817,0.102,6855.794,0.402,35.809,130.979,20474757891.36,15768158379.91,140370724225.01,107993229092.09,0.599,Banco Comafi S.A.,1152.0,AA+f(arg),3358.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase D,29.981041779304952
Balanz Capital Money Market - Clase E,ARS,Arg,Cor,04/06/24,1000,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco Comafi S.A.,1152.0,AA+f(arg),3359.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase E,
Balanz Capital Money Market - Clase F,ARS,Arg,Cor,04/06/24,1000,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco Comafi S.A.,1152.0,AA+f(arg),3360.0,372.0,115.0,Balanz S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Balanz Capital Money Market - Clase F,
Champaquí Fondo Inmediato - Clase A,ARS,Arg,Cor,04/06/24,6852.303,6845.486,0.1,6852.303,0.389,35.319,129.42,4997934078.38,5046436820.51,34247356335.09,34545313122.47,0.146,Banco de Cordoba S.A.,1139.0,AAf(arg),3345.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaquí Fondo Inmediato - Clase A,-0.8625100207477785
Champaquí Fondo Inmediato - Clase B,ARS,Arg,Cor,04/06/24,6977.108,6969.95,0.103,6977.108,0.401,35.998,131.698,6893598146.94,6625634759.11,48097378106.14,46180342690.06,0.205,Banco de Cordoba S.A.,1139.0,AAf(arg),3346.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaquí Fondo Inmediato - Clase B,4.15119356940725
Champaquí Fondo Inmediato - Clase C,ARS,Arg,Cor,04/06/24,6973.921,6966.717,0.103,6973.921,0.404,36.151,132.305,10642773070.56,10641502190.18,74221860070.54,74136339234.34,0.317,Banco de Cordoba S.A.,1139.0,AAf(arg),3347.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaquí Fondo Inmediato - Clase C,0.11535616282545504
Champaqui Fondo Inmediato Plus - Clase A,ARS,Arg,Cor,04/06/24,3823.346,3819.849,0.092,3823.346,0.356,35.146,129.664,1563833595.6,1525630891.45,5979077375.68,5827679814.78,0.026,Banco de Cordoba S.A.,1319.0,AAf(arg),3820.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaqui Fondo Inmediato Plus - Clase A,2.597904581443035
Champaqui Fondo Inmediato Plus - Clase B,ARS,Arg,Cor,04/06/24,3876.661,3872.994,0.095,3876.661,0.369,35.824,131.945,11899796788.05,12277159472.36,46131475201.73,47549369305.12,0.197,Banco de Cordoba S.A.,1319.0,AAf(arg),3821.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaqui Fondo Inmediato Plus - Clase B,-2.981940926054142
Champaqui Fondo Inmediato Plus - Clase D,ARS,Arg,Cor,04/06/24,3893.499,3889.789,0.095,3893.499,0.372,35.975,132.548,4896927635.24,5038022067.35,19066184531.0,19596842331.28,0.081,Banco de Cordoba S.A.,1319.0,AAf(arg),3823.0,2734.0,1370.0,Bancor Fondos S.G.F.C.I.S.A.U.,Mercado de Dinero Peso Argentina,Champaqui Fondo Inmediato Plus - Clase D,-2.707874010054037
Cohen Pesos - Clase A,ARS,Arg,Cor,04/06/24,66077.752,66009.866,0.103,66077.752,0.413,36.219,131.134,4330421.87,4642389.09,286144544.41,306443483.04,0.001,Banco Comafi S.A.,583.0,AAf (arg),854.0,321.0,115.0,Delta Asset Management S.A.,Mercado de Dinero Peso Argentina,Cohen Pesos - Clase A,-6.624039913862479
Cohen Pesos - Clase B,ARS,Arg,Cor,04/06/24,67340.796,67271.428,0.103,67340.796,0.414,36.278,131.443,29211207.71,29207426.4,1967105976.24,1964825293.45,0.008,Banco Comafi S.A.,583.0,AAf (arg),855.0,321.0,115.0,Delta Asset Management S.A.,Mercado de Dinero Peso Argentina,Cohen Pesos - Clase B,0.1160756021211104
Cohen Pesos - Clase C,ARS,Arg,Cor,04/06/24,51579.858,51526.162,0.104,51579.858,0.419,36.513,132.377,2229623.27,2229623.27,115003650.91,114883930.28,0,Banco Comafi S.A.,583.0,AAf (arg),1043.0,321.0,115.0,Delta Asset Management S.A.,Mercado de Dinero Peso Argentina,Cohen Pesos - Clase C,0.10421007508030673
Cohen Pesos - Clase D,ARS,Arg,Cor,04/06/24,6334.13,6334.13,0.0,6334.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Banco Comafi S.A.,583.0,AAf (arg),1044.0,321.0,115.0,Delta Asset Management S.A.,Mercado de Dinero Peso Argentina,Cohen Pesos - Clase D,
Compass Liquidez - Clase A,ARS,Arg,Cor,04/06/24,6599.879,6592.096,0.118,6599.879,0.381,33.731,125.834,93943015.84,98184325.89,620012493.58,647240511.89,0.003,Banco de Valores S.A.,1156.0,AAf(arg),3352.0,21.0,65.0,Investis Asset Management S.A.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Compass Liquidez - Clase A,-4.2067852382249225
Compass Liquidez - Clase B,ARS,Arg,Cor,04/06/24,6765.447,6757.312,0.12,6765.447,0.39,34.224,127.781,2661933023.02,1866250307.15,18009166371.18,12610835835.05,0.077,Banco de Valores S.A.,1156.0,AAf(arg),3353.0,21.0,65.0,Investis Asset Management S.A.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Compass Liquidez - Clase B,42.807079615818324
Compass Liquidez - Clase C,ARS,Arg,Cor,04/06/24,7102.88,7094.281,0.121,7102.88,0.393,34.43,130.039,123948798.04,123948798.04,880393399.01,879327653.14,0.004,Banco de Valores S.A.,1156.0,AAf(arg),3354.0,21.0,65.0,Investis Asset Management S.A.S.G.F.C.I.,Mercado de Dinero Peso Argentina,Compass Liquidez - Clase C,0.12120008579217566
